15September_2010_Wednesday_heute-2483,Temperature only fourteen sixteen north between eighteen degrees,"Yes, the temperatures only fourteen to sixteen degrees in northern Germany up to eighteen in the south"
15September_2010_Wednesday_heute-2484,Incoming right on Friday Kuehl Wetter Nord,The next few days actually as well as Friday so scary and windy weather in northern Germany
15September_2010_Wednesday_heute-2485,But Saturday Sunday Ix a little bit of showing Alps ix Schauer between region friendly sun,But then a few showers on the coasts at the weekend a couple on the Alps but in between it also looks very friendly
15September_2010_Wednesday_heute-2486,Schoen evening make good Poss light,Have a nice evening and do it well
31July_2010_Saturday_tagesschau-2487,Now weather Weather Wish Tomorrow Sunday first August,"And now the weather forecast for tomorrow Sunday, August 1st"
31July_2010_Saturday_tagesschau-2488,Ost Suedost Germany advantage tomorrow come,The east and southeast of Germany will benefit from the influence of high pressure tomorrow
31July_2010_Saturday_tagesschau-2489,"Coming northwest deep, clouds come thunderstorms","The northwest half, on the other hand, is supplied by a low and cooler air with clouds and thunderstorms"
31July_2010_Saturday_tagesschau-2490,Night West Nord Schauer can already,Already at night there are in the west and north here and there.
31July_2010_Saturday_tagesschau-2491,East Suedost clearly loose cloud tomorrow long sun,"In the east and south, clearly or only loosely cloudy and there will be the sun there for a long time"
31July_2010_Saturday_tagesschau-2492,Northwest part strong shower afternoon also thunderstorms,"In the northwestern half of the northwest, partly strong showers in the afternoon are also thunderstorms"
31July_2010_Saturday_tagesschau-2493,Then storm suedost weak blow northwest later contractions,"Then gusts of wind are also possible, otherwise weak to moderate wind from south to southwest in the northwestern half of the western directions later"
31July_2010_Saturday_tagesschau-2494,Kuehl eight Lower Bavaria eighteen river,Cool eight degrees tonight in Lower Bavaria up to eighteen degrees on the Spree
31July_2010_Saturday_tagesschau-2495,North one twenty Bavaria IX up to thirty degrees,On the North Sea tomorrow twenty -one in Lusatia up to thirty degrees
31July_2010_Saturday_tagesschau-2496,Tomorrow Monday changeable mainly suedost part thunderstorm rain,"On Monday there are changeable everywhere, especially in the east and south"
31July_2010_Saturday_tagesschau-2497,Tuesday slowly,On Tuesday it will slowly get a little friendlier again
31July_2010_Saturday_tagesschau-2498,Wednesday comes again strongly shiver thunderstorms,"On Wednesday from the northwest, strong shower and thunderstorms move up again"
09February_2011_Wednesday_tagesschau-2499,Now inform weather for tomorrow Thursday tenth February,"And now the weather forecast for tomorrow Thursday, the tenth February"
09February_2011_Wednesday_tagesschau-2500,Today weather everywhere good weather a bit come from tomorrow sued region but sun region good,The high that our weather has determined today withdraws but will be tone in the south of Germany tomorrow
09February_2011_Wednesday_tagesschau-2501,Northwest tomorrow evening rain cloud come from big,The northwestern half of the rainy clouds of a deep will reach the UK tomorrow evening
09February_2011_Wednesday_tagesschau-2502,Night more clearly a little bit fog especially SUED Germany region,"The night runs in a clear fog field, especially in the lowlands of southern Germany"
09February_2011_Wednesday_tagesschau-2503,Middle region South Region More Wolke come,Some clouds pull over the middle and south
09February_2011_Wednesday_tagesschau-2504,Day day south more fog part friendly sun otherwise region a little cloudy between even a bit of sun,"During the day it is partly foggy in the south, partly friendly, otherwise some clouds pull through between which the sun shows"
09February_2011_Wednesday_tagesschau-2505,Ix sued weak north maesy blow northwest fresh blow,The wind blows weakly in the north in the north in North Friesland
09February_2011_Wednesday_tagesschau-2506,Tonight plus three to minus Fuenf degree mountain under,Tonight plus three to minus five degrees on the Alps values ​​below
09February_2011_Wednesday_tagesschau-2507,Day two degrees continuously fog region Zwoelf Grade West region,Two degrees on the Danube on the day and twelve degrees in the west
09February_2011_Wednesday_tagesschau-2508,Friday a lot of cloud of rain,It rains many clouds on Friday
09February_2011_Wednesday_tagesschau-2509,Saturday northeast a little cold a little rain,On Saturday in the northeast some sun but cold
09February_2011_Wednesday_tagesschau-2510,Otherwise a lot of cloud a little bit of rain,otherwise many clouds in places some rain
09February_2011_Wednesday_tagesschau-2511,Freezing IX northeast on Sunday or snow,On Sunday it rains here and there in the northeast of freezing rain or snow
10February_2010_Wednesday_tagesschau-2512,Now weather tomorrow Thursday eleven February,"And now the weather forecast for tomorrow Thursday, February"
10February_2010_Wednesday_tagesschau-2513,IM-Moment Middle Europe deep region Es-being used tomorrow as well as weather.,The low that extends from Central Europe to the Mediterranean brings us tomorrow and also unstable winter weather on Friday
10February_2010_Wednesday_tagesschau-2516,Tonight suedost region mainly snow murlich night images also come in the middle of snow,"Snow is widespread in the southeast this night, which spreads into the middle during the night"
10February_2010_Wednesday_tagesschau-2517,"Region of the region of snow, caution",Otherwise there is also caution because of the smoothness
10February_2010_Wednesday_tagesschau-2518,Tomorrow Sued Region Snow Mitte also Snow North Little,"During the day, it is snowing in the middle in the middle for a long time"
10February_2010_Wednesday_tagesschau-2519,"South wind weak, masy, Magelich Berg Sturm or Snow blow","In the south the wind blows weakly otherwise moderately to fresh on the mountains, storm gusts with snow drifts are possible"
10February_2010_Wednesday_tagesschau-2520,Tonight value minus three degrees IX minus thirteen degrees,Tonight values ​​between minus three and minus thirteen degrees
10February_2010_Wednesday_tagesschau-2521,Morning sea ix minus one below Bavaria minus six degrees,During the day one degree on the sea up to minus six degrees in parts of Bavaria
10February_2010_Wednesday_tagesschau-2522,Friday also snow mainly north -east middle Baltic Sea wind strong,"On Friday more snowfall most falls from the northeast to the middle of the Baltic Sea, it is very windy"
25November_2010_Thursday_tagesschau-2525,Now weather tomorrow Friday six twenty November,And now the weather forecast for tomorrow Friday the twenty -sixth November
25November_2010_Thursday_tagesschau-2526,South deep suedost also snow a lot of snow tomorrow even tomorrow,A low in the south and east of Germany ensures snow or snow during the night and tomorrow during the day
25November_2010_Thursday_tagesschau-2531,Wind weakly different blowing different,The wind blows weak to moderately from different directions
25November_2010_Thursday_tagesschau-2532,Tonight northwest zero minus eight if clear heaven,tonight zero degrees on the East Frisian islands up to minus eight degrees where it is cleared
25November_2010_Thursday_tagesschau-2533,Day middle mountain two minus two minus plus two degrees,Minus two degrees in the middle mountains and plus three degrees on the Rhine on the day
25November_2010_Thursday_tagesschau-2534,Saturday IX friendly region but part of the main region,On Saturday it is partly friendly but also more cloudy
25November_2010_Thursday_tagesschau-2535,Snow snowing shower negates,Snow showers are rare
25November_2010_Thursday_tagesschau-2537,Monday sued then part of the place snow,"In the southern half on Monday, in the southern half, snowfall must be expected"
25November_2010_Thursday_tagesschau-2538,Otherwise different region cloud,Otherwise the clouds lie together differently close together
12January_2010_Tuesday_heute-2539,Dear viewer good evening,Dear viewers good evening
12January_2010_Tuesday_heute-2540,"So far, in January, negative negastes maybe negative.","So far, January has been a few degrees colder almost everywhere than normal"
12January_2010_Tuesday_heute-2541,Mainly cold where nrw saxony anhalt,The coldest in North Rhine -Westphalia in Saxony and also in Saxony Anhalt
12January_2010_Tuesday_heute-2542,Region stay cold a little more warm where region suedwest region should rain or smooth,"And as it looks, the cold continues with small restrictions, which means that some milder air partly also also rain of ice or rain in the southwest"
12January_2010_Tuesday_heute-2547,Or rain or ice rain,But there can also be ice rain or even rain
12January_2010_Tuesday_heute-2548,Therefore possible smooth,And it can just be very smooth on the streets
